X	Y	Species	Type	Diam
47.11	205.63	CADE	Adult	9.15
30.16	223.51	CADE	Adult	18.66
169.96	55.83	CADE	Adult	30.47
255.88	28.99	CADE	Adult	19.28
155.8	8.43	CADE	Adult	16.08
258.36	11.44	CADE	Adult	10.64
29.32	156.36	CADE	Adult	41.27
107.64	271.51	CADE	Adult	12.78
186.43	115.13	CADE	Adult	19.06
278.37	265.61	CADE	Adult	5.42
268.35	277.73	CADE	Adult	6.51
173.73	204.41	CADE	Adult	25.75
140.32	164.08	CADE	Adult	28.01
198.71	4.91	CADE	Adult	40.9
234.44	276.98	CADE	Adult	9.72
96.89	136.46	CADE	Adult	6.94
123.66	108.7	CADE	Adult	18.44
232.31	186.54	CADE	Adult	6.41
216.4	229.64	CADE	Adult	7.28
214.45	26.3	CADE	Adult	8.64
286.72	183.06	CADE	Adult	59.14
240.38	0.46	CADE	Adult	14.48
283.46	117.61	CADE	Adult	17.29
74.9	113.24	CADE	Adult	9.85
161.27	193.76	CADE	Adult	10.06
222.93	169.45	CADE	Adult	20.97
233.48	32.32	CADE	Adult	19.75
239.69	281.67	CADE	Adult	27.2
249.79	251.13	CADE	Adult	3.06
112.66	137.53	CADE	Adult	3.35
241.51	68.66	CADE	Adult	14.77
271.58	35.21	CADE	Adult	17.67
105.21	83.99	CADE	Adult	20.26
156.57	166.39	CADE	Adult	11.38
10.23	216.16	CADE	Adult	2.28
284.42	7.74	CADE	Adult	19
4.05	210.18	CADE	Adult	35.14
174.35	35.27	CADE	Adult	35.08
251.64	106.98	CADE	Adult	15.72
143.06	288.69	CADE	Adult	7.65
9.9	297.82	CADE	Adult	31.68
213.86	48.06	CADE	Adult	4.34
9.1	185.9	CADE	Adult	13.28
245.73	44.86	CADE	Adult	10.6
159.57	143.84	CADE	Adult	35.01
203.37	92.04	CADE	Adult	3.15
185.15	137.41	CADE	Adult	5.9
135.29	198.22	CADE	Adult	4.83
33.74	148.79	CADE	Adult	6.69
157.62	243.73	CADE	Adult	11.49
149.41	157.81	CADE	Adult	28.31
266.76	169.43	CADE	Adult	6.51
248.95	120.68	CADE	Adult	15.37
206.72	98.75	CADE	Adult	8.85
216.21	204.24	CADE	Adult	13.77
80.96	292.37	CADE	Adult	22.98
91.91	131.9	CADE	Adult	18.13
188.92	51.5	CADE	Adult	10.55
76.41	185.49	CADE	Adult	11.82
169.07	218.91	CADE	Adult	22.12
62.29	251.48	CADE	Adult	20.7
207.25	112.52	CADE	Adult	2.02
211.7	102.29	CADE	Adult	6.54
117.1	288.58	CADE	Adult	10.06
65.51	124.3	CADE	Adult	12.11
229.45	236.48	CADE	Adult	25.64
154.4	77.38	CADE	Adult	32.86
99.82	105.48	CADE	Adult	15.74
144.85	78.78	CADE	Adult	14.15
253.93	290.7	CADE	Adult	2.94
153.53	107.98	CADE	Adult	5.45
107.98	212.55	CADE	Adult	36.38
263.67	240.04	CADE	Adult	4.54
277.94	103.25	CADE	Adult	12.76
86.44	273.22	CADE	Adult	12.67
203.46	177.05	CADE	Adult	11.61
152	61.14	CADE	Adult	26.84
186.18	34.16	CADE	Adult	11.08
84.11	137.83	CADE	Adult	21.7
127.99	258.19	CADE	Adult	12.66
104.4	269.79	CADE	Adult	24.16
185.56	120.72	CADE	Adult	15.95
234.86	294.18	CADE	Adult	25.41
174.31	280.56	CADE	Adult	6.24
124.55	148.47	CADE	Adult	22.74
74.4	179.93	CADE	Adult	17.05
136.12	12.07	CADE	Adult	23.06
268.33	263.97	CADE	Adult	22.04
89.34	218.92	CADE	Adult	20.58
170.55	107.67	CADE	Adult	21.57
251.56	299.38	CADE	Adult	2.4
248.71	297.71	CADE	Adult	10.12
199.96	121.41	CADE	Adult	8.31
42.03	222.47	CADE	Adult	25.44
15.76	206	CADE	Adult	40.83
139.08	242.07	CADE	Adult	12.08
139.51	54.02	CADE	Adult	10.56
247.71	125.49	CADE	Adult	45.47
194.52	183.72	CADE	Adult	9.68
278.84	232.65	CADE	Adult	22.08
128.03	233.52	CADE	Adult	9.46
239.38	246.79	CADE	Adult	52.89
292.81	164.07	CADE	Adult	9.55
261.8	3.66	CADE	Adult	27.37
195.65	42.05	CADE	Adult	8.66
197.6	200.56	CADE	Adult	11.46
204.33	235.55	CADE	Adult	12.37
231.76	107.29	CADE	Adult	7.53
250.54	3.34	CADE	Adult	65.32
293.43	208.87	CADE	Adult	35.01
296.49	81.81	CADE	Adult	11.84
74.05	113.27	CADE	Adult	23.62
105.77	176.95	CADE	Adult	29.17
74.3	237.5	CADE	Adult	4.45
213.93	187.42	CADE	Adult	4.67
244.39	255.05	CADE	Adult	7.58
22.48	278.81	CADE	Adult	112.87
113.82	116.78	CADE	Adult	24.32
110.02	125.82	CADE	Adult	26.43
133.73	289.44	CADE	Adult	2.73
53.42	141.77	CADE	Adult	4.87
133.71	149.45	CADE	Adult	2.12
48.42	163.6	CADE	Adult	39.03
293.84	60.02	CADE	Adult	25.63
205.6	15.18	CADE	Adult	13.4
37.43	125.02	CADE	Adult	12.66
36.19	270.5	CADE	Adult	34.1
6.66	147.22	CADE	Adult	11.88
298.99	198.94	CADE	Adult	10.07
21.07	228.26	CADE	Adult	10.58
291.03	280.79	CADE	Adult	17.18
51.31	147.85	CADE	Adult	5.84
297.54	196.17	CADE	Adult	31.02
170.89	146.46	CADE	Adult	19.59
243.74	21.15	CADE	Adult	3.28
134.17	262.87	CADE	Adult	6.34
245.77	253.12	CADE	Adult	25.11
57.38	278.71	CADE	Adult	25.09
196.64	104.89	CADE	Adult	9.61
29.97	174.81	CADE	Adult	9.74
229.69	106.88	CADE	Adult	16.59
193.02	21.65	CADE	Adult	5.49
99.07	268.17	CADE	Adult	10.98
148.08	232.21	CADE	Adult	12.48
42.38	160.08	CADE	Adult	6.64
273.63	70.32	CADE	Adult	10.92
225.71	266.86	CADE	Adult	26.74
104.08	72.56	CADE	Adult	5.21
275.51	159.48	CADE	Adult	7.98
23.72	122.67	CADE	Adult	10.01
22.61	239.63	CADE	Adult	5.8
186.14	161.14	CADE	Adult	5.68
280.27	220.39	CADE	Adult	6.25
235.95	141.95	CADE	Adult	11.26
166.3	239.81	CADE	Adult	5.65
266.72	283.19	CADE	Adult	13.88
178.53	16.07	CADE	Adult	2.84
244.89	65.51	CADE	Adult	19.37
200.51	101.36	CADE	Adult	11.8
277.49	28.06	CADE	Adult	7.37
133.61	206.25	CADE	Adult	8.57
124.59	98.47	CADE	Adult	8.59
243.19	168.78	CADE	Adult	19.03
236.18	67.62	CADE	Adult	10.71
221.09	292.29	CADE	Adult	58.3
79.16	158	CADE	Adult	11.37
157.34	105.67	CADE	Adult	10.18
105.77	107.29	CADE	Adult	5.87
168.21	135.11	CADE	Adult	12.51
185.34	88.12	CADE	Adult	6.22
72.89	184.29	CADE	Adult	10.26
174.99	57.97	CADE	Adult	5.9
211.03	134.26	CADE	Adult	20.44
138.35	201.25	CADE	Adult	14.09
277.81	54.43	CADE	Adult	9.66
21.25	154.58	CADE	Adult	1.43
90.06	230.6	CADE	Adult	5.13
216.97	9.85	CADE	Adult	7.66
29.22	116.22	CADE	Adult	7.24
109.91	175.82	CADE	Adult	2.82
261.76	98.84	CADE	Adult	8.36
197.75	257.68	CADE	Adult	15.46
281.77	79.24	CADE	Adult	9.89
33.6	199.47	CADE	Adult	10.51
130.69	79.34	CADE	Adult	4.9
97.88	289.43	CADE	Adult	5.77
6.76	298.27	CADE	Adult	26.37
26.25	155.67	CADE	Adult	20.99
186.96	38.86	CADE	Adult	44.59
244.62	10.26	CADE	Adult	6.31
70.99	200.47	CADE	Adult	44.29
155.06	72.32	CADE	Adult	11.96
71.92	199.25	CADE	Adult	12.12
38.59	272.66	CADE	Adult	35.46
209.09	57.1	CADE	Adult	4.72
58.91	158.93	CADE	Adult	8.05
80.58	253.89	CADE	Adult	12.47
29.03	292.72	CADE	Adult	14.4
94.48	296.61	CADE	Adult	17.33
97.7	229.4	CADE	Adult	24.26
282.75	297.94	CADE	Adult	12.88
272.02	1.58	CADE	Adult	9.16
211.29	147.61	CADE	Adult	11.88
122.26	59.38	CADE	Adult	64.46
164.78	265.81	CADE	Adult	15.84
270.7	228.6	CADE	Adult	17.16
283.51	288.98	CADE	Adult	18.06
149.51	183.76	CADE	Adult	9.4
138.62	174.56	CADE	Adult	15.38
24.1	284.7	CADE	Adult	4.57
158.45	161.98	CADE	Adult	10.21
258.69	103.55	CADE	Adult	14.17
7.06	261.61	CADE	Adult	11.23
188.23	42.39	CADE	Adult	17.91
287.97	120.84	CADE	Adult	20.04
16.27	147.76	CADE	Adult	17.34
210.46	167.92	CADE	Adult	11.77
117.72	298.91	CADE	Adult	12.92
242.86	75.44	CADE	Adult	5.52
149.86	294.55	CADE	Adult	5.46
186.29	55.83	CADE	Adult	26.09
114.08	213.4	CADE	Adult	6.19
136.65	61.99	CADE	Adult	5.87
265.5	238.63	CADE	Adult	18.03
201.04	41.1	CADE	Adult	19.49
84.25	225.01	CADE	Adult	30.18
71.92	147.32	CADE	Adult	5.82
94.44	255.38	CADE	Adult	11.95
77.48	257.85	CADE	Adult	25.77
160.52	248.84	CADE	Adult	5.72
278.91	247.16	CADE	Adult	9.23
223.51	8.14	CADE	Adult	16.58
202.83	164.03	CADE	Adult	24.02
182.28	57.04	CADE	Adult	15.7
187.46	138.09	CADE	Adult	8.36
292.04	80.85	CADE	Adult	4.85
232.9	109.91	CADE	Adult	54.64
20.67	119.83	CADE	Adult	54.98
252.11	291.29	CADE	Adult	8.09
173.93	159.37	CADE	Adult	19.09
49.49	155.64	CADE	Adult	9.28
93.16	231.66	CADE	Adult	11.77
18.27	286.25	CADE	Adult	3.91
200.06	150.94	CADE	Adult	13.3
155.34	165.01	CADE	Adult	29.02
198.93	264.5	CADE	Adult	8.94
169.66	153.46	CADE	Adult	33.38
170.2	186.76	CADE	Adult	26.81
240.69	108.93	CADE	Adult	40.63
267.63	124.87	CADE	Adult	10.18
98.49	269.4	CADE	Adult	8.64
148.08	84.92	CADE	Adult	6.28
254.55	165.5	CADE	Adult	5.3
73.89	249.11	CADE	Adult	8.61
196.95	39.1	CADE	Adult	26.96
187.95	277.06	CADE	Adult	21.58
70.06	239.97	CADE	Adult	8.29
256.66	269.49	CADE	Adult	20.97
296.85	126.66	CADE	Adult	68.45
12.07	137.57	CADE	Adult	19.83
266.48	257.22	CADE	Adult	47.22
293.79	105.97	CADE	Adult	17.88
289.88	14.83	CADE	Adult	57.46
33.99	263.96	CADE	Adult	8.96
135.83	242.94	CADE	Adult	3.77
199.63	125.29	CADE	Adult	12.6
264.39	84.9	CADE	Adult	8.98
211.97	240.51	CADE	Adult	5.98
44.61	168.18	CADE	Adult	4.03
104.18	189.78	CADE	Adult	13.26
23.92	156.56	CADE	Adult	4.74
105.89	259.16	CADE	Adult	12.86
221.4	234.21	CADE	Adult	29.71
98.35	108.13	CADE	Adult	5.85
186.85	161.87	CADE	Adult	45.42
143.33	227.39	CADE	Adult	8.39
115.66	111.76	CADE	Adult	21.43
129.32	278.03	CADE	Adult	17.26
3.83	261.84	CADE	Adult	5.57
102.88	238.83	CADE	Adult	9.56
183.88	29.57	CADE	Adult	1.9
13.06	114.92	CADE	Adult	3.71
171.96	41.32	CADE	Adult	16.72
120.35	3.78	CADE	Adult	17.29
176.91	175.46	CADE	Adult	16.39
25.41	163.11	CADE	Adult	9.72
180.96	116.79	CADE	Adult	12.1
267.08	69.31	CADE	Adult	8.69
190.99	129.76	CADE	Adult	14.03
10.93	197.04	CADE	Adult	5.18
274.54	122.31	CADE	Adult	24.27
60.8	200.86	CADE	Adult	14.55
242.46	80.28	CADE	Adult	3.93
16.2	262.87	CADE	Adult	18
162.57	290.66	CADE	Adult	37.19
174.2	220.84	CADE	Adult	24.2
221.49	113.29	CADE	Adult	11.42
265.15	110.61	CADE	Adult	46.28
223.64	194.63	CADE	Adult	19.62
60.62	283.94	CADE	Adult	79.81
65.13	178.86	CADE	Adult	29.85
243.81	113.56	CADE	Adult	11.41
90.68	260.22	CADE	Adult	8.83
156.74	228.22	CADE	Adult	18.22
111.11	14.26	CADE	Adult	1.9
226.46	115.74	CADE	Adult	23.95
201.81	130.25	CADE	Adult	8.82
24.44	191.48	CADE	Adult	9.39
219.1	44.03	CADE	Adult	43.26
275.18	160.64	CADE	Adult	19.96
102.22	23.42	CADE	Adult	13.62
268.04	66.74	CADE	Adult	34.55
295.07	202.33	CADE	Adult	27.08
253.79	296.21	CADE	Adult	26.2
179.6	16.92	CADE	Adult	8.21
161.77	273.94	CADE	Adult	32.41
260.88	271.2	CADE	Adult	10.79
105	203.85	CADE	Adult	11.59
165.79	138.01	CADE	Adult	50.05
22.91	117.31	CADE	Adult	11.98
254.92	6.1	CADE	Adult	29.38
70.9	296.15	CADE	Adult	9.87
158.6	242.34	CADE	Adult	15.61
196.12	202.59	CADE	Adult	12.43
248.6	26.71	CADE	Adult	35.36
80.28	215.88	CADE	Adult	51.71
212.58	84.78	CADE	Adult	16.57
231.81	35.05	CADE	Adult	13.43
76.51	283.07	CADE	Adult	2.13
90.45	121.06	CADE	Adult	5.45
265.3	115.91	CADE	Adult	18.03
149.01	141.11	CADE	Adult	9.24
74.44	251.21	CADE	Adult	13.73
140.15	92.73	CADE	Adult	9.02
68.73	224.04	CADE	Adult	36
249.35	188.48	CADE	Adult	27.22
279.04	180.16	CADE	Adult	11.69
271.86	282.54	CADE	Adult	6.02
252.23	228.17	CADE	Adult	10.29
99.05	193.15	CADE	Adult	11.29
68.45	205.27	CADE	Adult	9.92
157.8	89.15	CADE	Adult	18.77
134.01	8.67	CADE	Adult	9.2
170.98	226.86	CADE	Adult	4.76
231.81	193.69	CADE	Adult	8.76
253.84	42.3	CADE	Adult	21.93
35.47	285.04	CADE	Adult	21.02
42.6	118.1	CADE	Adult	5.89
174.55	278.46	CADE	Adult	43.21
200.27	231.01	CADE	Adult	16.34
52.73	274.04	CADE	Adult	34.71
152.47	163.07	CADE	Adult	31.68
226.88	90.86	CADE	Adult	32.71
106.61	220.43	CADE	Adult	12.69
150.16	18.61	CADE	Adult	43.35
46.17	283.86	CADE	Adult	6.68
33.6	131.56	CADE	Adult	8.09
82.4	159.35	CADE	Adult	15.46
196.08	78.73	CADE	Adult	13.5
73.78	142.88	CADE	Adult	16.54
92.45	265.63	CADE	Adult	7.04
131.3	88.82	CADE	Adult	52.38
298.01	115.16	CADE	Adult	10.88
91.89	283.37	CADE	Adult	26.01
6.92	248.47	CADE	Adult	16.11
203.06	165.52	CADE	Adult	8.44
166.03	57.62	CADE	Adult	4.64
24.99	144.32	CADE	Adult	2.13
103.85	51.14	CADE	Adult	2.94
52.15	177.97	CADE	Adult	51.8
50.55	118.33	CADE	Adult	8.92
227.18	299.02	CADE	Adult	9.34
282.44	216.66	CADE	Adult	13.59
256.84	90.63	CADE	Adult	2.91
92.48	226.29	CADE	Adult	23.97
49.55	222.82	CADE	Adult	5.62
112.72	278.24	CADE	Adult	34.86
38.92	298.63	CADE	Adult	9.37
142.48	96.4	CADE	Adult	27.82
204.2	223.23	CADE	Adult	2.67
123.54	137.68	CADE	Adult	35.46
73.22	229.29	CADE	Adult	1.44
267.17	38.92	CADE	Adult	6
215.59	121.7	CADE	Adult	29.73
125.59	131.03	CADE	Adult	18.86
231.98	147.41	CADE	Adult	16.13
294.09	24.2	CADE	Adult	12.33
80.22	269.91	CADE	Adult	21.35
274.54	5.44	CADE	Adult	8.65
227.24	66.69	CADE	Adult	14.22
121.6	207.2	CADE	Adult	9.27
50.48	131.99	CADE	Adult	4.48
8.51	241.85	CADE	Adult	2.77
226.06	131.59	CADE	Adult	31.27
209.66	15.02	CADE	Adult	6.41
137.39	175.07	CADE	Adult	29.25
176.43	117.88	CADE	Adult	6.61
36.52	128.18	CADE	Adult	10.2
151.79	150.61	CADE	Adult	24.01
140.28	39.83	CADE	Adult	30.52
77.65	294.69	CADE	Adult	10.1
98.15	146.67	CADE	Adult	20.37
140.88	174.07	CADE	Adult	14.08
113.64	113.66	CADE	Adult	8.41
236.37	227.67	CADE	Adult	18.04
222.79	93.94	CADE	Adult	11.96
271.29	177.45	CADE	Adult	22.57
136.91	3.08	CADE	Adult	23.26
31.36	232.32	CADE	Adult	14.3
189.68	62.32	CADE	Adult	33.98
291.11	173.61	CADE	Adult	9.55
268.97	279.42	CADE	Adult	22.85
152.89	249.79	CADE	Adult	11.47
293.75	55.74	CADE	Adult	12.22
124.25	125.37	CADE	Adult	21.18
202.81	75.6	CADE	Adult	9.39
228.68	225.88	CADE	Adult	35.33
74.62	245.39	CADE	Adult	2.36
77.82	144.92	CADE	Adult	8.62
121.88	227.91	CADE	Adult	29.54
244.19	89.47	CADE	Adult	3.55
263.66	256.73	CADE	Adult	17.77
66.22	207.74	CADE	Adult	12.55
4.02	286.09	CADE	Adult	15.06
167.08	241.31	CADE	Adult	7.4
42.21	122.31	CADE	Adult	4.37
188.94	50.68	CADE	Adult	15.89
156.72	296.21	CADE	Adult	14.09
37.75	285.03	CADE	Adult	5.4
133.94	101.59	CADE	Adult	2.55
55.18	172.04	CADE	Adult	15.51
57.22	100.79	CADE	Adult	6.36
117.39	212.17	CADE	Adult	14.08
293.57	62.1	CADE	Adult	4.06
244.87	155.45	CADE	Adult	41.84
232.77	249.37	CADE	Adult	30.01
95.28	281.28	CADE	Adult	6.95
217.69	181.9	CADE	Adult	6.53
183.46	93.47	CADE	Adult	6.97
207.05	74.54	CADE	Adult	4.69
197.37	157.04	CADE	Adult	4.95
72.34	141.56	CADE	Adult	14.67
276.11	175.57	CADE	Adult	35.82
193.71	160.04	CADE	Adult	23.78
204.19	135.69	CADE	Adult	12.61
213.66	271.17	CADE	Adult	6.59
4.37	171.03	CADE	Adult	7.21
32.81	160.24	CADE	Adult	4.49
149.32	175.32	CADE	Adult	15.62
243.24	206.82	CADE	Adult	20.16
159.57	71.81	CADE	Adult	9.46
223.45	223.61	CADE	Adult	25.7
107.81	185.63	CADE	Adult	6.9
212.49	98.79	CADE	Adult	15.61
137.37	62.67	CADE	Adult	11.31
8.06	244.01	CADE	Adult	7.52
257.58	177.15	CADE	Adult	9.04
5.91	105.53	CADE	Adult	7.89
242.2	34.69	CADE	Adult	13.33
257.14	260.13	CADE	Adult	5.53
152.26	107.46	CADE	Adult	8.42
136.34	101.67	CADE	Adult	40.66
138.95	19.69	CADE	Adult	25.89
273.44	102.92	CADE	Adult	4.67
124.69	169.07	CADE	Adult	45.83
115.36	40.39	CADE	Adult	18.76
146.49	147.87	CADE	Adult	5.26
160.7	0.65	CADE	Adult	10.27
144.91	249.76	CADE	Adult	132.37
239.08	122.02	CADE	Adult	12.77
293.39	8.02	CADE	Adult	11.22
143.04	47.64	CADE	Adult	6.14
224.38	228.01	CADE	Adult	8.32
200.94	254.21	CADE	Adult	2.23
145.55	77.4	CADE	Adult	18.26
174.45	280.25	CADE	Adult	21.46
58.52	275.84	CADE	Adult	6.12
41.16	204.09	CADE	Adult	17.76
109.83	256.45	CADE	Adult	14.15
69.21	145.08	CADE	Adult	19.36
298.33	85.48	CADE	Adult	8.5
206.09	15.17	CADE	Adult	67.04
112.12	100.31	CADE	Adult	41.63
232.4	218.37	CADE	Adult	15.33
246.96	212.93	CADE	Adult	2.66
251.64	145.8	CADE	Adult	7.77
101.84	43.41	CADE	Adult	4.8
296.4	34.38	CADE	Adult	13.12
60.37	273.36	CADE	Adult	17.06
161.72	91.68	CADE	Adult	6.16
267.22	6.63	CADE	Adult	10.71
117.43	265.02	CADE	Adult	17.96
59.45	176.73	CADE	Adult	21.87
192.73	65.55	CADE	Adult	7.31
198.87	162.78	CADE	Adult	12.47
211.14	164.14	CADE	Adult	14.28
31.9	256.04	CADE	Adult	7.09
64.75	106.76	CADE	Adult	16.28
10.45	128.51	CADE	Adult	15.38
260.37	261.61	CADE	Adult	7.06
201.95	51.93	CADE	Adult	15.7
166.1	24.66	CADE	Adult	16.29
294.45	235.75	CADE	Adult	20.17
148	137.19	CADE	Adult	16.15
213.34	18.1	CADE	Adult	21.63
247.87	65.74	CADE	Adult	14.44
147.61	208.79	CADE	Adult	6.54
0.82	187.23	CADE	Adult	43.07
261.63	237.1	CADE	Adult	18.78
204.31	263.1	CADE	Adult	3.61
121.53	132.68	CADE	Adult	20.85
84.37	263.29	CADE	Adult	9.13
56.69	213.23	CADE	Adult	40.72
294.52	50.31	CADE	Adult	10.07
261.93	23.93	CADE	Adult	37.53
222.14	253.26	CADE	Adult	3.86
94.32	280.16	CADE	Adult	10.78
148.67	259.14	CADE	Adult	11.8
83.79	156.84	CADE	Adult	6.88
253.25	254.89	CADE	Adult	92.65
256.7	186.05	CADE	Adult	3.9
108.67	183.22	CADE	Adult	16.33
233.94	82.86	CADE	Adult	29.32
139.15	147.79	CADE	Adult	5.22
125.91	34.37	CADE	Adult	20.21
63.66	188.51	CADE	Adult	24.35
285.22	120.23	CADE	Adult	13.7
38.51	186.98	CADE	Adult	8.6
72.33	139.47	CADE	Adult	34.05
138.98	109.91	CADE	Adult	8.18
94.38	264.3	CADE	Adult	6.03
10.97	274.97	CADE	Adult	24.3
95.94	114.74	CADE	Adult	15.23
268.63	231.45	CADE	Adult	24.84
84.76	164.12	CADE	Adult	12.3
117.18	209.69	CADE	Adult	12.28
7.23	288.72	CADE	Adult	7.13
211.47	213.94	CADE	Adult	3.92
112.53	93.46	CADE	Adult	10.38
65.66	261.48	CADE	Adult	4.34
271.32	5.95	CADE	Adult	13.71
99.47	280.95	CADE	Adult	7.98
211.18	221.75	CADE	Adult	10.73
97.81	230.51	CADE	Adult	20.69
281.55	56.18	CADE	Adult	8.6
115.8	42.96	CADE	Adult	2.5
127.22	103.04	CADE	Adult	12.26
0.93	206.85	CADE	Adult	17.38
285.47	57.77	CADE	Adult	10.41
134.42	18.78	CADE	Adult	12.5
39.49	267.24	CADE	Adult	20.27
53.78	123.38	CADE	Adult	35.85
207.4	43.94	CADE	Adult	18.8
93.06	181.81	CADE	Adult	10.65
68.36	106.37	CADE	Adult	5.33
179.83	188.64	CADE	Adult	14.22
129.26	230.83	CADE	Adult	41.15
215.52	164.38	CADE	Adult	14.43
162.28	297.48	CADE	Adult	36.4
156.75	85.42	CADE	Adult	18.04
265.29	207.35	CADE	Adult	75.19
172.36	73.62	CADE	Adult	82.45
173.36	138.68	CADE	Adult	15.24
16.21	253.59	CADE	Adult	11.09
138.18	152.17	CADE	Adult	6.9
37.3	136.82	CADE	Adult	81.11
283.56	99.02	CADE	Adult	4.19
208.74	51.06	CADE	Adult	28.41
192.99	170.84	CADE	Adult	8.68
221.17	172.27	CADE	Adult	2.48
210.57	155.99	CADE	Adult	5.41
155.83	111.7	CADE	Adult	9.91
292.14	53.48	CADE	Adult	7.04
265.57	186.94	CADE	Adult	11.07
283.05	230.58	CADE	Adult	28.77
230.38	292.34	CADE	Adult	12.52
142.75	162.65	CADE	Adult	18.18
176.64	222.27	CADE	Adult	15.25
145.72	139.54	CADE	Adult	24.29
155.59	143.04	CADE	Adult	15.58
129.39	201.69	CADE	Adult	6.93
75.41	274.95	CADE	Adult	6.83
117.9	146.14	CADE	Adult	9.26
108.18	224.98	CADE	Adult	17.54
252.68	124.35	CADE	Adult	8.58
153.79	91.08	CADE	Adult	12.52
82.42	125.41	CADE	Adult	35.12
216.74	103.73	CADE	Adult	38.12
104.95	265.01	CADE	Adult	3.84
58.42	148.41	CADE	Adult	7.63
122.07	265.39	CADE	Adult	15.52
205.11	43.19	CADE	Adult	10.2
189.45	56.52	CADE	Adult	11.34
175.43	277.69	CADE	Adult	12.53
185.76	288.38	CADE	Adult	2.19
88.84	221.62	CADE	Adult	15.19
265.82	18.4	CADE	Adult	22.37
82.72	276.96	CADE	Adult	17.37
256.31	80.49	CADE	Adult	20.04
24.67	176.12	CADE	Adult	20.31
123	272.08	CADE	Adult	13.5
237.47	39.66	CADE	Adult	6.74
107.22	48.52	CADE	Adult	8.31
238.04	273.41	CADE	Adult	18.04
218.94	46.87	CADE	Adult	25.93
141.56	9.22	CADE	Adult	8.39
107.02	80.65	CADE	Adult	6.8
268.81	31.88	CADE	Adult	7.63
35.28	248.7	CADE	Adult	14.52
123.59	206.1	CADE	Adult	23.9
229.68	168.72	CADE	Adult	14.49
213.78	165.69	CADE	Adult	6.9
128.35	140.29	CADE	Adult	28.14
211.82	242.05	CADE	Adult	41.59
42.77	227.34	CADE	Adult	15.97
162.15	117.34	CADE	Adult	5.1
100.44	122.82	CADE	Adult	3.03
229.45	49.64	CADE	Adult	36.76
233.45	59.3	CADE	Adult	13.4
147.94	283.15	CADE	Adult	41.35
6.08	161.44	CADE	Adult	9.19
236.65	178.56	CADE	Adult	23.47
33.1	117.38	CADE	Adult	19.62
267.94	7.76	CADE	Adult	17.18
258.35	229.45	CADE	Adult	5.3
80.93	163.29	CADE	Adult	29.08
30.95	197.15	CADE	Adult	78.29
5.91	277.87	CADE	Adult	7.22
226.27	286.46	CADE	Adult	2.68
152.31	74.28	CADE	Adult	42.07
145.42	208.1	CADE	Adult	14.22
84.33	210.82	CADE	Adult	1.72
256.76	219.39	CADE	Adult	12.41
281.2	159.85	CADE	Adult	20.37
229.08	254.49	CADE	Adult	16.2
106.04	167.45	CADE	Adult	14.8
105.12	280.62	CADE	Adult	7.47
13.16	113.21	CADE	Adult	19.79
294.88	0.76	CADE	Adult	22.74
290.54	212.31	CADE	Adult	5.6
256.58	112.42	CADE	Adult	8.52
233.55	95.11	CADE	Adult	9.07
66.14	220.97	CADE	Adult	29.07
126.14	139.4	CADE	Adult	8.02
44.58	193.29	CADE	Adult	27.24
49.59	285.24	CADE	Adult	5.14
31.79	291.37	CADE	Adult	30.86
222.33	242.59	CADE	Adult	9.87
256.13	249.3	CADE	Adult	15.05
91.18	135.67	CADE	Adult	10.88
284.01	231.71	CADE	Adult	8.7
111.27	289.68	CADE	Adult	5.59
215.28	297.7	CADE	Adult	20.33
182.76	248.37	CADE	Adult	44.21
40.44	185.27	CADE	Adult	21.26
142.95	283.12	CADE	Adult	24.55
139.34	1.68	CADE	Adult	8.6
145.65	130.49	CADE	Adult	13.46
278.11	122.38	CADE	Adult	19.09
109.06	291.82	CADE	Adult	5.67
28.1	242.7	CADE	Adult	49.51
28.29	138.29	CADE	Adult	15.26
8.4	197.2	CADE	Adult	11.92
62.34	286.61	CADE	Adult	10.46
253.68	215.75	CADE	Adult	20.04
120.95	7.48	CADE	Adult	18.38
47.1	261.05	CADE	Adult	10.04
120.6	209.64	CADE	Adult	26.25
44.61	296.42	CADE	Adult	23.46
279.93	219.56	CADE	Adult	29.83
179.22	260.69	CADE	Adult	4.94
289.99	186.01	CADE	Adult	29.41
120.58	220.12	CADE	Adult	9.64
14.52	127.89	CADE	Adult	2.98
231.47	5.41	CADE	Adult	8.31
287.51	12.88	CADE	Adult	42.65
260.57	290.68	CADE	Adult	5.81
11.93	256.8	CADE	Adult	9.27
72.55	209.7	CADE	Adult	26.03
46.18	270.37	CADE	Adult	18.85
108.57	85.05	CADE	Adult	32.53
195.23	194.58	CADE	Adult	14.61
104.98	207.8	CADE	Adult	9.34
250.6	202.35	CADE	Adult	6.6
201.51	147.15	CADE	Adult	9.55
190.19	296.44	CADE	Adult	3.42
104.22	190.75	CADE	Adult	8.82
183.42	9.08	CADE	Adult	22.33
23.54	101.57	CADE	Adult	26.05
263.47	160.83	CADE	Adult	11.5
254.65	299.34	CADE	Adult	5.78
156.35	3.63	CADE	Adult	6.11
8.72	168.17	CADE	Adult	12.13
15.88	157.58	CADE	Adult	8.63
273.1	56.58	CADE	Adult	15.45
95.22	114.04	CADE	Adult	13.22
269.54	172.14	CADE	Adult	9.3
165.94	280.37	CADE	Adult	15.73
20.88	104.08	CADE	Adult	9.99
239.2	72.78	CADE	Adult	44.27
