X	Y	Species	Type	Diam
140.93	52.38	CADE	Adult	33.71
92.96	153.69	CADE	Adult	1.79
142.64	233.25	CADE	Adult	2
146.63	142.73	CADE	Adult	3.51
29.2	208.26	CADE	Adult	8.06
263.13	115.28	CADE	Adult	6
263.56	176.25	CADE	Adult	1.37
38.49	138.14	CADE	Adult	2.34
129.1	192.32	CADE	Adult	1.96
2.06	297.68	CADE	Adult	2.08
190.41	62.59	CADE	Adult	4.8
75.41	236.09	CADE	Adult	2.12
180.51	10.84	CADE	Adult	45.64
34.79	261.04	CADE	Adult	1.94
52.29	253.37	CADE	Adult	9.19
191.51	159.27	CADE	Adult	17.09
298.29	276.04	CADE	Adult	1.12
271.36	8.23	CADE	Adult	10.32
281.98	86.93	CADE	Adult	7.84
160.79	110.38	CADE	Adult	9.25
132.61	65.26	CADE	Adult	17.06
199.08	129.11	CADE	Adult	3.16
2.81	267.49	CADE	Adult	21.23
154.9	55.36	CADE	Adult	4.79
223.6	177.86	CADE	Adult	6.24
214.51	276.99	CADE	Adult	13.15
149.08	89.22	CADE	Adult	24.49
264.44	171.22	CADE	Adult	18.72
97.31	156.31	CADE	Adult	0.79
128.51	276.11	CADE	Adult	1.45
115.71	286.83	CADE	Adult	8.35
123.37	176.35	CADE	Adult	49.06
57.7	243.05	CADE	Adult	2.46
220.9	127.57	CADE	Adult	15.11
122.28	78.21	CADE	Adult	6.77
242.61	147.96	CADE	Adult	4.32
239.01	239.1	CADE	Adult	107.64
269.25	228.14	CADE	Adult	1.04
264.95	279.91	CADE	Adult	30.5
269.37	67.64	CADE	Adult	23.89
66.18	245.36	CADE	Adult	13.31
180.7	127.71	CADE	Adult	26.75
98.59	162.06	CADE	Adult	39.43
25.2	166.73	CADE	Adult	5.9
163.27	101.66	CADE	Adult	2.61
64.84	254.62	CADE	Adult	7.44
23.48	229.85	CADE	Adult	8.75
0.23	137.82	CADE	Adult	6.89
290.74	69.18	CADE	Adult	16.48
179.93	217.71	CADE	Adult	1.81
112.6	258.59	CADE	Adult	2.69
292.66	104.2	CADE	Adult	1.8
3.82	175.47	CADE	Adult	1.89
91.88	181.38	CADE	Adult	18.25
179.98	230.39	CADE	Adult	6.12
226.77	221.18	CADE	Adult	15.85
152.53	172.52	CADE	Adult	8.47
296.85	5.82	CADE	Adult	13.13
0.71	232.54	CADE	Adult	3.34
291.91	196.6	CADE	Adult	20.98
160.92	14.52	CADE	Adult	2.1
78.16	234.2	CADE	Adult	5.69
43.42	250.9	CADE	Adult	5.83
297.81	200.12	CADE	Adult	10.14
274.61	4.92	CADE	Adult	33.86
128.2	52.43	CADE	Adult	8.65
19.65	184.52	CADE	Adult	12.52
221.88	168.28	CADE	Adult	1.82
56.2	117.4	CADE	Adult	25.38
157.62	188.16	CADE	Adult	8.99
58.66	221.39	CADE	Adult	8.16
132.94	193.32	CADE	Adult	2.42
263.38	290.06	CADE	Adult	16.62
219.98	255.04	CADE	Adult	5.23
111.51	165.07	CADE	Adult	37.59
295.76	253.35	CADE	Adult	0.57
151.34	139.26	CADE	Adult	12.45
70.67	149.3	CADE	Adult	34.25
35.77	271.03	CADE	Adult	17.66
212.92	2.91	CADE	Adult	1.6
298.71	41.83	CADE	Adult	46.86
199.63	24.66	CADE	Adult	12.43
290.6	250.05	CADE	Adult	3.88
243.46	68.69	CADE	Adult	2.25
103.87	135.62	CADE	Adult	4.72
184.19	280.02	CADE	Adult	2.3
202.54	242.55	CADE	Adult	8.4
236.54	59.56	CADE	Adult	4.84
217.53	68.41	CADE	Adult	4.86
213.77	110.77	CADE	Adult	6.55
295.4	68.63	CADE	Adult	3
201.91	135.68	CADE	Adult	1.43
291.11	109.5	CADE	Adult	4.03
96.19	259.6	CADE	Adult	30.92
38.07	162.24	CADE	Adult	2.57
97.45	264.46	CADE	Adult	0.74
60.2	158.61	CADE	Adult	22.42
156.33	264.45	CADE	Adult	59.63
215.54	199.07	CADE	Adult	18.45
143.04	107.22	CADE	Adult	6.62
178.22	232.86	CADE	Adult	7.4
134.37	190.24	CADE	Adult	4.31
286.21	132.12	CADE	Adult	3.52
210.14	134.12	CADE	Adult	9.26
286.17	119.38	CADE	Adult	1.86
258.68	278	CADE	Adult	19.76
76.53	251.97	CADE	Adult	20.25
69.27	235.03	CADE	Adult	9.51
190.92	208.99	CADE	Adult	1.92
277.24	81.19	CADE	Adult	13.83
105.66	14.61	CADE	Adult	1.78
118.32	2.37	CADE	Adult	7.74
5.29	225.38	CADE	Adult	16.57
121.27	168.13	CADE	Adult	2.48
70.81	216.03	CADE	Adult	11.3
149.13	190.71	CADE	Adult	1.65
243.24	225.21	CADE	Adult	4.34
63.12	298.01	CADE	Adult	2.21
240.09	249.9	CADE	Adult	7.13
178.57	51.27	CADE	Adult	60.36
113.47	192.59	CADE	Adult	7.76
85.42	180.86	CADE	Adult	6.91
2.21	212.23	CADE	Adult	26.68
159.14	84.78	CADE	Adult	63.44
152.91	164.48	CADE	Adult	3.57
32.87	150.28	CADE	Adult	15.02
275.05	28.1	CADE	Adult	31.52
217.06	276.32	CADE	Adult	2.13
208.34	180.72	CADE	Adult	4.61
114.97	186.07	CADE	Adult	1.25
25.14	282.59	CADE	Adult	5.01
205.39	71.94	CADE	Adult	4.05
136.03	85.83	CADE	Adult	12.05
267.93	64.4	CADE	Adult	2.03
174.18	206.15	CADE	Adult	31.26
133.11	32.25	CADE	Adult	4.57
238.71	208.15	CADE	Adult	3.33
284.45	32.08	CADE	Adult	1
285.95	219.45	CADE	Adult	12.34
158.47	51.35	CADE	Adult	12.85
160.21	239.78	CADE	Adult	23.57
253.23	43.99	CADE	Adult	7.15
158.89	289.01	CADE	Adult	2.36
224.43	50.83	CADE	Adult	4.12
181.81	25.75	CADE	Adult	11.65
31.89	153.65	CADE	Adult	39.38
64.44	110.36	CADE	Adult	3.9
79.37	299.93	CADE	Adult	32.04
113.3	185.88	CADE	Adult	4.48
238.71	137.95	CADE	Adult	3.75
223.48	263.5	CADE	Adult	2.71
52.79	282.35	CADE	Adult	9.62
101.72	253.14	CADE	Adult	17.27
254.06	238.62	CADE	Adult	82.89
132.23	124.74	CADE	Adult	6.44
27.94	248.94	CADE	Adult	18.24
143.84	117.69	CADE	Adult	81.67
231.55	208.96	CADE	Adult	3.51
187.73	290.31	CADE	Adult	5.23
215.71	232.76	CADE	Adult	13.05
284.91	32.71	CADE	Adult	13.3
263.94	241.9	CADE	Adult	69.15
219.36	26.3	CADE	Adult	19.84
85.74	203.55	CADE	Adult	9.08
141.19	44.64	CADE	Adult	3.25
202.25	280.13	CADE	Adult	4.32
197.31	86.57	CADE	Adult	7.35
267.3	5.49	CADE	Adult	3.74
109.27	52.88	CADE	Adult	4.7
241.41	138.01	CADE	Adult	5.83
209.02	228.08	CADE	Adult	11.28
242.44	101.33	CADE	Adult	9.27
13.31	109.46	CADE	Adult	5.55
199.18	218.96	CADE	Adult	8.6
146.99	72.38	CADE	Adult	24.75
57.92	271.19	CADE	Adult	3.88
235.82	288.03	CADE	Adult	3.87
217.24	241.57	CADE	Adult	20.93
71.63	278.16	CADE	Adult	4.64
247.22	150.37	CADE	Adult	23.74
274	43.36	CADE	Adult	17.07
251.31	47.74	CADE	Adult	9.02
291.73	284.41	CADE	Adult	11.06
113.43	277.3	CADE	Adult	14.3
113.58	133.14	CADE	Adult	0.76
175.34	202.74	CADE	Adult	3.84
268.18	248.96	CADE	Adult	25.84
213.2	105.81	CADE	Adult	6.5
198.58	284.37	CADE	Adult	59.61
120.5	22.45	CADE	Adult	19.73
221.61	113.1	CADE	Adult	7.1
274.33	287.26	CADE	Adult	1.76
238.34	207.16	CADE	Adult	5.99
175.79	196.95	CADE	Adult	40.32
161.08	66.01	CADE	Adult	4.9
50.78	235.57	CADE	Adult	3.34
31.17	176.78	CADE	Adult	25.55
45.48	157.69	CADE	Adult	63.53
79.17	204.12	CADE	Adult	25.67
72.82	227.22	CADE	Adult	16.71
287.8	281.25	CADE	Adult	10.97
134.03	196.93	CADE	Adult	35.57
191.47	220.23	CADE	Adult	8.59
93.71	179.99	CADE	Adult	3.04
68.17	251.02	CADE	Adult	6.35
192.87	83.21	CADE	Adult	3.12
140.44	199.27	CADE	Adult	26.27
276.65	280.5	CADE	Adult	11.1
207.52	184.06	CADE	Adult	8.3
228.33	190.9	CADE	Adult	1.46
253.42	195.77	CADE	Adult	2.35
285.28	142.93	CADE	Adult	1.74
297.7	122.13	CADE	Adult	6.27
41.68	145.29	CADE	Adult	18.3
159.17	236.19	CADE	Adult	38.54
255.54	91.4	CADE	Adult	13.73
290.93	109.1	CADE	Adult	9.47
208.77	23.19	CADE	Adult	4.6
188.63	96.76	CADE	Adult	6.59
167.63	5.46	CADE	Adult	1.89
140.4	30.86	CADE	Adult	2.64
202.87	97.81	CADE	Adult	4.78
83.5	198.1	CADE	Adult	44.16
280.33	38.71	CADE	Adult	15.66
234.17	239.87	CADE	Adult	22.05
218.68	58.41	CADE	Adult	5.49
290	48.51	CADE	Adult	32.9
158.2	75.56	CADE	Adult	34.86
185.45	291.74	CADE	Adult	5.19
18.27	107.36	CADE	Adult	10.17
231.78	201.45	CADE	Adult	8.79
233.3	31.14	CADE	Adult	11.46
174.05	28.58	CADE	Adult	6.59
28.74	145.17	CADE	Adult	23.43
34.09	251.8	CADE	Adult	8.34
128.5	258.72	CADE	Adult	6.82
108.61	25.24	CADE	Adult	9.93
10.85	119.26	CADE	Adult	2.91
139.28	109.79	CADE	Adult	1.65
203.51	3.24	CADE	Adult	7.21
280	137.76	CADE	Adult	21.52
207.52	288.34	CADE	Adult	27.76
209.95	129.53	CADE	Adult	19.41
121.73	238.94	CADE	Adult	4.87
34.49	138.25	CADE	Adult	3.28
138.92	40.22	CADE	Adult	6.66
233.42	214.2	CADE	Adult	1.75
114.9	96.17	CADE	Adult	5.27
125.66	17.87	CADE	Adult	13.79
91.13	145.65	CADE	Adult	6.51
207.31	66.91	CADE	Adult	13.68
77.06	186.26	CADE	Adult	3.45
81.76	250.62	CADE	Adult	24.42
134.29	166.37	CADE	Adult	20.14
253.85	155.8	CADE	Adult	33.15
299.64	125.27	CADE	Adult	62.22
196.01	186.13	CADE	Adult	15.77
66.38	117.56	CADE	Adult	75.55
188.22	141.6	CADE	Adult	30.48
26.82	172.64	CADE	Adult	1.35
116.68	21.57	CADE	Adult	18.51
213.27	78.55	CADE	Adult	0.81
185.34	241.89	CADE	Adult	12.77
4	251.99	CADE	Adult	9.24
39.38	250.51	CADE	Adult	5.53
103.73	177.7	CADE	Adult	4.9
197.85	261	CADE	Adult	33.72
250.3	196.65	CADE	Adult	47.16
291.77	272.84	CADE	Adult	3.83
166.7	202.97	CADE	Adult	6.72
25.35	109.51	CADE	Adult	35.7
253.3	53.3	CADE	Adult	3.42
53.83	161.81	CADE	Adult	2.43
84.49	226.71	CADE	Adult	12.79
87.07	137.35	CADE	Adult	7.19
295.99	178.99	CADE	Adult	13.17
89.19	103.99	CADE	Adult	24.87
102.36	111.65	CADE	Adult	44.25
271.78	180.37	CADE	Adult	71.9
36.69	107.97	CADE	Adult	8.02
13.64	230.43	CADE	Adult	2.89
71.7	118.25	CADE	Adult	0.83
232.95	158.42	CADE	Adult	3.6
267.22	76.85	CADE	Adult	36.93
112.95	237.9	CADE	Adult	2.86
111.4	261.29	CADE	Adult	3.36
52.14	195.98	CADE	Adult	0.26
170.95	109.81	CADE	Adult	48.35
157.99	218.77	CADE	Adult	1.75
33.94	213.49	CADE	Adult	2.52
38.87	273.72	CADE	Adult	6.31
80.14	208.01	CADE	Adult	0.84
95.55	178.85	CADE	Adult	2.58
139	98.42	CADE	Adult	6.62
168.21	176.2	CADE	Adult	5.29
138.31	270.44	CADE	Adult	7.76
115.21	62.62	CADE	Adult	2.12
79.77	200.56	CADE	Adult	1.03
39.48	247.33	CADE	Adult	3.01
233.57	144.53	CADE	Adult	5.81
99.49	260.71	CADE	Adult	15.73
236.61	43.4	CADE	Adult	4.73
216.93	73.65	CADE	Adult	19.05
124.95	265.92	CADE	Adult	10.25
118.44	292.24	CADE	Adult	13.23
10.45	175.41	CADE	Adult	31.53
222.87	134.21	CADE	Adult	24.04
135.22	159.11	CADE	Adult	10.64
91.11	177.02	CADE	Adult	13.18
182.94	104.06	CADE	Adult	3.84
131.25	231.73	CADE	Adult	6.47
172.27	90.83	CADE	Adult	10.7
161.85	47.72	CADE	Adult	27.3
179.88	105.81	CADE	Adult	4.61
229.88	107.69	CADE	Adult	8.16
151.38	63.51	CADE	Adult	3.36
288.06	214.91	CADE	Adult	8.66
88.35	230.26	CADE	Adult	5.45
215	44.39	CADE	Adult	87.55
281.89	110.48	CADE	Adult	20.01
143.95	60.41	CADE	Adult	10.47
159.52	57.21	CADE	Adult	6.02
119.5	268.88	CADE	Adult	2.27
225.12	265.7	CADE	Adult	6.69
156.18	213.7	CADE	Adult	17.33
226.5	87.94	CADE	Adult	14.1
210.07	210.45	CADE	Adult	15.01
196.47	154.92	CADE	Adult	4.87
45.31	269.5	CADE	Adult	21.5
252.68	232.89	CADE	Adult	2.05
205.23	80.33	CADE	Adult	4.47
63.92	276.68	CADE	Adult	14.39
261.55	34.41	CADE	Adult	13.26
165.05	58.14	CADE	Adult	2.22
215.66	118.25	CADE	Adult	2.49
268.1	181.41	CADE	Adult	8.89
129.31	117.18	CADE	Adult	24.05
199.13	0.59	CADE	Adult	3.61
164.3	208.31	CADE	Adult	3.85
65.19	147.1	CADE	Adult	11.1
216.1	15.27	CADE	Adult	1.67
208.35	170.79	CADE	Adult	22.96
52.99	220.29	CADE	Adult	22.23
89.02	287.26	CADE	Adult	16.06
158.81	139.8	CADE	Adult	1.35
177.87	296.54	CADE	Adult	12.56
76.45	187.14	CADE	Adult	19.48
59.23	263.32	CADE	Adult	21.68
63.67	295	CADE	Adult	9.56
141.79	250.1	CADE	Adult	15.24
206.85	279.79	CADE	Adult	4.3
193.12	180.19	CADE	Adult	27.32
283.69	0.03	CADE	Adult	5.15
290.74	57.24	CADE	Adult	6.92
282.3	194.29	CADE	Adult	15.88
112.6	282.52	CADE	Adult	2.7
208.11	240.78	CADE	Adult	1.51
105.68	23.86	CADE	Adult	0.4
21.9	115.9	CADE	Adult	4.85
239.68	186.65	CADE	Adult	11.77
101.6	290.28	CADE	Adult	2.14
262.42	198.09	CADE	Adult	13.86
86.83	119.53	CADE	Adult	4.26
38.79	299.66	CADE	Adult	5.33
193.77	73.54	CADE	Adult	1.54
137.06	42.23	CADE	Adult	7.33
147.41	295.83	CADE	Adult	10.86
202.76	123.73	CADE	Adult	12.84
91.98	118.91	CADE	Adult	6.48
34.46	256.01	CADE	Adult	5.08
75.21	184.89	CADE	Adult	1.85
40.49	135.73	CADE	Adult	8.64
61.8	172.9	CADE	Adult	10.32
217.72	31.42	CADE	Adult	9.95
196.17	253.21	CADE	Adult	4.65
24.95	146.85	CADE	Adult	2.89
119.9	128.66	CADE	Adult	22.94
240.23	249.84	CADE	Adult	18.57
176.96	284.94	CADE	Adult	4.09
281.43	241.42	CADE	Adult	6.01
92.18	280.7	CADE	Adult	13.62
166.25	277.15	CADE	Adult	4.39
261.51	218.07	CADE	Adult	30.12
77.31	125.04	CADE	Adult	3.88
115.59	118.27	CADE	Adult	1.41
249.97	209.66	CADE	Adult	6.04
163.84	273.34	CADE	Adult	8.45
72.7	274.1	CADE	Adult	2.59
55.85	145.53	CADE	Adult	5.06
257.32	171.14	CADE	Adult	21.93
249.91	37.78	CADE	Adult	15.2
160.45	25.87	CADE	Adult	14.27
140.15	201.92	CADE	Adult	7.32
265.73	21.62	CADE	Adult	14.48
217.62	212.83	CADE	Adult	11.46
136.14	5.24	CADE	Adult	14.4
131.95	173.9	CADE	Adult	7.73
284.94	123.66	CADE	Adult	6.98
272.14	170.67	CADE	Adult	22.73
125.37	198.97	CADE	Adult	16.33
203.49	283.28	CADE	Adult	11.19
273.5	159.53	CADE	Adult	8.71
174.58	33.26	CADE	Adult	9.22
216.44	19.79	CADE	Adult	5.9
35.63	248.04	CADE	Adult	15.81
151.46	266.76	CADE	Adult	11.38
29.18	298.74	CADE	Adult	8.62
95.19	282.72	CADE	Adult	12.59
224.77	153.91	CADE	Adult	3.24
252.64	37.89	CADE	Adult	72.65
186.24	103.71	CADE	Adult	1.6
70.79	163.78	CADE	Adult	4.37
274.12	233.5	CADE	Adult	3.27
237.9	150.85	CADE	Adult	12.5
177.13	190.99	CADE	Adult	18.77
215.05	276.01	CADE	Adult	1.28
140.42	55.83	CADE	Adult	33.11
108.32	260.88	CADE	Adult	4.45
48.4	171.09	CADE	Adult	8.97
239.32	232.8	CADE	Adult	2.33
287.8	110.6	CADE	Adult	5.77
274.24	254.63	CADE	Adult	8.48
129.74	213.06	CADE	Adult	42.17
83.09	146.45	CADE	Adult	12.36
232.62	294.71	CADE	Adult	10.86
27.19	103.17	CADE	Adult	4.97
75.34	259.23	CADE	Adult	11.37
227.14	117.71	CADE	Adult	7.9
230.59	250.49	CADE	Adult	4.72
43.07	241.29	CADE	Adult	33.58
25.84	122.02	CADE	Adult	55.06
145.2	184.24	CADE	Adult	4.57
116.58	10.47	CADE	Adult	10.96
32.11	293.47	CADE	Adult	7.81
155.77	47.89	CADE	Adult	7.93
250.37	123.61	CADE	Adult	17.59
188.06	165.46	CADE	Adult	1.29
225.61	250.28	CADE	Adult	18.65
168.69	33.72	CADE	Adult	5.8
173.24	190.36	CADE	Adult	8.9
62.59	222.9	CADE	Adult	13.33
181.65	74.32	CADE	Adult	11.1
243.4	278.49	CADE	Adult	128.24
85.22	268.84	CADE	Adult	11.58
155.91	3.28	CADE	Adult	4.86
240.41	258.52	CADE	Adult	30.19
15.25	196.47	CADE	Adult	7.91
232.6	255.98	CADE	Adult	12.93
8.24	112.77	CADE	Adult	71.97
187.15	86.01	CADE	Adult	29.93
182.45	243.99	CADE	Adult	103.07
128.65	4.37	CADE	Adult	4.32
136.16	233.49	CADE	Adult	29.74
295.16	68.02	CADE	Adult	9.94
122.99	133.19	CADE	Adult	0.68
221.69	212.92	CADE	Adult	4.56
53.4	253.19	CADE	Adult	13.53
226.52	106.96	CADE	Adult	2.3
42.89	217.42	CADE	Adult	7.94
240.44	69.09	CADE	Adult	13.53
184.56	32.82	CADE	Adult	2.84
282.33	47.8	CADE	Adult	8.87
202.03	209.75	CADE	Adult	9.41
96.27	291.54	CADE	Adult	2.99
136.7	206.34	CADE	Adult	6.11
286.81	67.56	CADE	Adult	14.55
270.02	26.68	CADE	Adult	10.39
190.68	191.34	CADE	Adult	8.69
218.41	263.59	CADE	Adult	1.61
216.73	217.04	CADE	Adult	13.34
268.74	90.04	CADE	Adult	23.73
7.94	129.5	CADE	Adult	10.36
8.88	145.64	CADE	Adult	11.08
123.72	190.68	CADE	Adult	92.76
49.42	136.68	CADE	Adult	15.09
294.51	48.18	CADE	Adult	33.21
253.66	222.97	CADE	Adult	1.71
132	85.03	CADE	Adult	16.65
230.97	89.88	CADE	Adult	5.33
275.77	176.17	CADE	Adult	7.56
41.59	149.1	CADE	Adult	21.62
65.51	140.36	CADE	Adult	2.02
245.62	227.56	CADE	Adult	9.09
178.46	32.61	CADE	Adult	21.04
84.18	261.16	CADE	Adult	35.31
140.57	174.54	CADE	Adult	6.76
59.95	134.11	CADE	Adult	6.58
14.24	161.46	CADE	Adult	12.72
298.77	180.06	CADE	Adult	4.35
245.05	108.84	CADE	Adult	6.17
17.22	181.74	CADE	Adult	2.37
92.32	131.96	CADE	Adult	41.37
176.55	36.1	CADE	Adult	15.3
0.31	188.71	CADE	Adult	0.24
64.99	136.74	CADE	Adult	3.13
89.4	242.23	CADE	Adult	4.17
200.88	93.44	CADE	Adult	1.23
262.33	90.23	CADE	Adult	3.87
291.09	212.45	CADE	Adult	12.85
194.83	8.07	CADE	Adult	42.75
246.89	81.33	CADE	Adult	15.91
194.26	164.34	CADE	Adult	6.07
100.92	262.78	CADE	Adult	36.72
66.03	197.47	CADE	Adult	13.63
210.81	228.03	CADE	Adult	2.41
162.22	175.56	CADE	Adult	18.67
206.02	296.81	CADE	Adult	5.63
158.96	147.1	CADE	Adult	3.59
285.5	63.04	CADE	Adult	18.33
0.95	225.44	CADE	Adult	18.76
156.69	21.37	CADE	Adult	5.38
166.46	118	CADE	Adult	2.5
176.33	87.77	CADE	Adult	1.51
297.63	247.64	CADE	Adult	58.69
200.8	168.89	CADE	Adult	5.97
159.55	51.24	CADE	Adult	1.72
132.51	51.21	CADE	Adult	12.16
204.06	56.43	CADE	Adult	10.12
129.74	102.48	CADE	Adult	3.48
191.68	208.52	CADE	Adult	1.82
233.18	179.23	CADE	Adult	6.75
62.47	208.89	CADE	Adult	26.46
57.25	110.46	CADE	Adult	9.76
102.05	228.16	CADE	Adult	10.74
63.73	212.86	CADE	Adult	26.77
212.09	17.5	CADE	Adult	3.78
175.16	58.25	CADE	Adult	1.27
231.43	264.34	CADE	Adult	28.31
13.41	170.3	CADE	Adult	8.44
208.22	23.14	CADE	Adult	9.45
155.95	111.54	CADE	Adult	1.49
184.87	100.93	CADE	Adult	20.64
181.34	272.1	CADE	Adult	51.11
163.44	87.26	CADE	Adult	4.36
249.14	271.89	CADE	Adult	3.63
123.2	42.14	CADE	Adult	7.54
108.49	257.04	CADE	Adult	5.91
265.49	55.41	CADE	Adult	9.2
80.56	108.09	CADE	Adult	3.37
41.09	114.68	CADE	Adult	9.78
247.75	51.31	CADE	Adult	3.81
217.7	93.27	CADE	Adult	14.67
136.43	182.75	CADE	Adult	10.5
155.85	264.22	CADE	Adult	24.62
77.77	111.52	CADE	Adult	6.3
275.76	22.72	CADE	Adult	35.97
290.91	139.41	CADE	Adult	1.71
202.59	241.63	CADE	Adult	34.4
278.3	33.44	CADE	Adult	13.83
110.88	58.12	CADE	Adult	16.41
290.39	164.78	CADE	Adult	2.18
110.12	255.62	CADE	Adult	22.67
249.55	222.73	CADE	Adult	10.26
21.37	272.77	CADE	Adult	2.64
208.35	41.14	CADE	Adult	6.38
165.79	134.24	CADE	Adult	9.92
175.91	166.17	CADE	Adult	5.5
71.99	261.13	CADE	Adult	8.05
240.28	275.11	CADE	Adult	40.99
104.74	245.44	CADE	Adult	3.75
167.16	20.39	CADE	Adult	3.44
133.93	92.9	CADE	Adult	15.17
223.72	177.6	CADE	Adult	39.05
145.6	212.29	CADE	Adult	4.95
190.04	180.16	CADE	Adult	3.87
85.76	238.47	CADE	Adult	9.84
238.03	79.33	CADE	Adult	4.41
275.96	14.32	CADE	Adult	1.17
202.3	180.01	CADE	Adult	10.39
103.17	66.24	CADE	Adult	36.45
169.69	273.48	CADE	Adult	2.4
116.61	196.51	CADE	Adult	9.63
221.29	87.71	CADE	Adult	9.67
216.89	242.1	CADE	Adult	3.66
209.91	195.09	CADE	Adult	4.71
276.53	129.2	CADE	Adult	21.83
142.06	59.2	CADE	Adult	14.8
20.98	100.19	CADE	Adult	6.49
178.7	254.31	CADE	Adult	12.82
175.94	105.54	CADE	Adult	35.85
92.81	266.68	CADE	Adult	15.96
50.39	273.24	CADE	Adult	6.33
39.65	179.42	CADE	Adult	3.52
101.86	254.99	CADE	Adult	5.44
291.02	148.64	CADE	Adult	3.62
230.97	39.29	CADE	Adult	12.54
277.84	119.85	CADE	Adult	13.63
157.95	116.96	CADE	Adult	41.06
162.49	157.95	CADE	Adult	51.13
206.43	160.09	CADE	Adult	4.14
258.44	132.66	CADE	Adult	29.05
262.87	266.84	CADE	Adult	0.9
253.48	189.58	CADE	Adult	5.85
159.25	51.94	CADE	Adult	6.27
218.29	184.1	CADE	Adult	3.19
106.5	201.48	CADE	Adult	22.85
238.26	151.88	CADE	Adult	6.62
184.36	259.88	CADE	Adult	15.49
33.23	238.62	CADE	Adult	11.06
271.58	38.68	CADE	Adult	6.95
132.02	170.27	CADE	Adult	13
240.41	81.07	CADE	Adult	15.25
39.07	142.32	CADE	Adult	3.39
104.77	122.41	CADE	Adult	1.33
71.02	171.77	CADE	Adult	9.9
18.9	156.24	CADE	Adult	6.05
166.84	147.66	CADE	Adult	45.93
28.15	143.99	CADE	Adult	10.18
282.22	138.06	CADE	Adult	3.47
205.18	140.35	CADE	Adult	2.7
9.94	161.49	CADE	Adult	29.49
237.74	138.79	CADE	Adult	3.27
250.45	239.49	CADE	Adult	2.23
186.11	127.04	CADE	Adult	9.49
291.04	77.88	CADE	Adult	2.87
245.9	293.71	CADE	Adult	16.96
270.9	235.05	CADE	Adult	21.29
246.69	271.35	CADE	Adult	7.16
107.81	241.26	CADE	Adult	14.62
59.51	230.47	CADE	Adult	28.03
258.06	9.4	CADE	Adult	1.12
81.91	151.5	CADE	Adult	11.58
103.99	112.75	CADE	Adult	19.98
187.39	161	CADE	Adult	35.9
124.17	267.2	CADE	Adult	5.61
163.25	2.55	CADE	Adult	2.71
83.86	180.48	CADE	Adult	5.54
212.16	262.8	CADE	Adult	18
293.2	178.55	CADE	Adult	15.55
177.35	115.92	CADE	Adult	27.87
45.95	105.98	CADE	Adult	8.96
247.36	34.26	CADE	Adult	12.49
263.73	256.57	CADE	Adult	6.63
268.19	168.84	CADE	Adult	4.43
122.29	50.43	CADE	Adult	1.12
21.3	226.07	CADE	Adult	20.7
63.94	199.31	CADE	Adult	4.55
279.36	121.41	CADE	Adult	39.16
235.52	22.09	CADE	Adult	30.77
298.82	82.47	CADE	Adult	5.74
56.07	168.33	CADE	Adult	8.47
290	94.76	CADE	Adult	17.18
50.94	295.91	CADE	Adult	6.23
237.05	124.82	CADE	Adult	3.22
0.84	171.34	CADE	Adult	6.59
81.94	153.85	CADE	Adult	21.51
289.28	245.81	CADE	Adult	20.32
298.59	203.8	CADE	Adult	14.1
36.66	291.14	CADE	Adult	7.76
254.33	59.87	CADE	Adult	5.66
75.98	231.77	CADE	Adult	25.24
69.13	143.69	CADE	Adult	3.94
92.25	233.81	CADE	Adult	40.2
180.33	53.38	CADE	Adult	5.38
112.83	124.67	CADE	Adult	13.27
180.02	87.61	CADE	Adult	9.32
157.08	178.61	CADE	Adult	9.33
56.08	130.62	CADE	Adult	7.66
145.9	170.06	CADE	Adult	15.61
252.43	244.61	CADE	Adult	6.4
69.45	295.59	CADE	Adult	3.14
159.96	176.32	CADE	Adult	39.73
9.73	142.13	CADE	Adult	61.89
180.93	124.38	CADE	Adult	24.36
205.21	264.61	CADE	Adult	15.57
222.1	197.18	CADE	Adult	39.97
151.61	50.57	CADE	Adult	9.25
137.78	67.42	CADE	Adult	38.76
71.78	172.54	CADE	Adult	7.97
23.51	167.82	CADE	Adult	11.79
263.94	205.32	CADE	Adult	30.35
78.86	206.34	CADE	Adult	63.37
209.05	172.03	CADE	Adult	1.33
206.13	290.02	CADE	Adult	77.12
293.23	187.89	CADE	Adult	0.74
207.48	276.15	CADE	Adult	30.51
202.79	258.89	CADE	Adult	13.79
121.28	196.8	CADE	Adult	6.6
120.58	147.24	CADE	Adult	4.51
57.7	132.1	CADE	Adult	6.18
180.09	187.5	CADE	Adult	11.09
155.57	177.32	CADE	Adult	13.73
64.91	259.11	CADE	Adult	0.95
125.44	291.35	CADE	Adult	20.19
147.26	100.07	CADE	Adult	1.67
133	206.41	CADE	Adult	29.25
262.95	25.01	CADE	Adult	25.31
7.8	150.29	CADE	Adult	18.02
39.99	171.09	CADE	Adult	16.74
71.18	142.47	CADE	Adult	14.95
282.64	282.42	CADE	Adult	12.99
55.71	275.46	CADE	Adult	3.17
162.76	45.79	CADE	Adult	7.9
222.32	81.35	CADE	Adult	0.61
55.21	145.41	CADE	Adult	7.02
158.08	218.42	CADE	Adult	3.35
157.58	75.5	CADE	Adult	5.51
50.69	210.76	CADE	Adult	4.81
242.97	252.64	CADE	Adult	23.97
8.98	211.77	CADE	Adult	10.8
222.84	243.23	CADE	Adult	40.36
